time_s,tip_z_displacement_mm,left_z_displacement_mm,right_z_displacement_mm
1.7799999602138996,2002.784252166748,8.810043334960938,8.893489837646484
1.7999999597668648,2002.732753753662,8.809685707092285,8.994340896606445
1.81999995931983,2003.190040588379,8.408784866333008,8.550405502319336
1.839999958872795,2003.1671524047852,8.447051048278809,8.542776107788086
1.8599999584257603,2002.9149055480957,8.658528327941895,8.875370025634766
1.8799999579787254,2002.448558807373,9.034872055053711,9.523391723632812
1.8999999575316906,2002.1235942840576,9.455323219299316,9.668588638305664
1.9199999570846558,2002.1953582763672,9.362459182739258,9.687423706054688
1.939999956637621,2001.941204071045,9.551525115966797,9.91511344909668
1.959999956190586,2002.692699432373,8.878946304321289,9.114980697631836
1.9799999557435513,2002.6144981384277,8.973956108093262,9.156942367553711
1.9999999552965164,2002.382755279541,9.148836135864258,9.438514709472656
2.0199999548494816,2001.6834735870361,9.797811508178711,10.058879852294922
2.0399999544024467,2001.6295909881592,9.85109806060791,10.154008865356445
2.059999953955412,2001.4190673828125,10.02657413482666,10.361909866333008
2.079999953508377,2001.781940460205,9.662747383117676,10.056257247924805
2.0999999530613422,2001.892328262329,9.580373764038086,9.84811782836914
2.1199999526143074,2002.1789073944092,9.323596954345703,9.656190872192383
2.1399999521672726,2001.9819736480713,9.465932846069336,9.895801544189453
2.1599999517202377,2001.9302368164062,9.584903717041016,9.8876953125
2.179999951273203,2001.615047454834,9.866714477539062,10.185718536376953
2.199999950826168,2001.9042491912842,9.596705436706543,9.937286376953125
2.2199999503791332,2002.2187232971191,9.29570198059082,9.586334228515625
2.2399999499320984,2003.0310153961182,8.540511131286621,8.882761001586914
2.2599999494850636,2003.1566619873047,8.4303617477417,8.70966911315918
2.2799999490380287,2003.0303001403809,8.503437042236328,8.851051330566406
2.299999948590994,2002.8598308563232,8.643150329589844,9.044885635375977
2.319999948143959,2002.5761127471924,8.897662162780762,9.408950805664062
2.339999947696924,2002.183198928833,9.255290031433105,9.847879409790039
2.3599999472498894,2001.9958019256592,9.519577026367188,9.863853454589844
2.3799999468028545,2001.9676685333252,9.549498558044434,9.857416152954102
2.3999999463558197,2002.183437347412,9.307265281677246,9.755134582519531
2.419999945908785,2002.5098323822021,9.0256929397583,9.426116943359375
2.43999994546175,2002.48122215271,9.085416793823242,9.388446807861328
2.459999945014715,2002.6226043701172,8.928418159484863,9.247064590454102
2.4799999445676804,2002.6445388793945,8.949041366577148,9.180307388305664
2.4999999441206455,2002.758502960205,8.88681411743164,9.014368057250977
2.5199999436736107,2002.357006072998,9.222984313964844,9.422779083251953
2.539999943226576,2002.38037109375,9.21475887298584,9.446859359741211
2.559999942779541,2002.012014389038,9.535908699035645,9.713411331176758
2.579999942332506,2002.333164215088,9.214162826538086,9.455442428588867
2.5999999418854713,2002.279281616211,9.329438209533691,9.440183639526367
2.6199999414384365,2002.5372505187988,8.940696716308594,9.383201599121094
2.6399999409914017,2002.866268157959,8.719325065612793,8.906364440917969
2.659999940544367,2003.1170845031738,8.477330207824707,8.654594421386719
2.679999940097332,2002.8622150421143,8.713603019714355,8.899688720703125
2.699999939650297,2002.650499343872,8.92186164855957,9.131669998168945
2.7199999392032623,2002.3224353790283,9.19497013092041,9.514331817626953
2.7399999387562275,2002.4011135101318,9.121417999267578,9.367942810058594
2.7599999383091927,2002.5379657745361,9.041070938110352,9.206295013427734
2.779999937862158,2002.3539066314697,9.173989295959473,9.431838989257812
2.799999937415123,2002.493143081665,9.087204933166504,9.274005889892578
2.819999936968088,2002.537727355957,8.973121643066406,9.261608123779297
2.8399999365210533,2002.7177333831787,8.829236030578613,9.079933166503906
2.8599999360740185,2002.6772022247314,8.861422538757324,9.061098098754883
2.8799999356269836,2002.7744770050049,8.784174919128418,8.988142013549805
2.899999935179949,2002.8209686279297,8.747458457946777,9.066343307495117
2.919999934732914,2002.6237964630127,8.980154991149902,9.243249893188477
2.939999934285879,2002.2892951965332,9.358644485473633,9.450912475585938
2.9599999338388443,2002.1965503692627,9.335756301879883,9.695053100585938
2.9799999333918095,2002.016305923462,9.563326835632324,9.717226028442383
2.9999999329447746,2002.232313156128,9.359359741210938,9.473800659179688
